Tue Apr 20 2021 10:37:59 GMT-0400 (Eastern Daylight Time) - Run Time: 1321ms

Cross Tabulation Query Form - Person - 2016 v1.1

Row: 2006 GTA zone of household - gta06_hhld
Column: Age of person - age
Table: Income range of household - income


Filters:
Regional municipality of household - region_hhld In 6, 

Persons 2016
ROW : gta06_hhld
COLUMN : age

TABLE    : income ($0 to $14999)

  gta06_hhld         age      total
        5079          68         28
        5079          91         24
        5079          93         24
        5080           8          8
        5080          11          8
        5080          30         51
        5080          34         21
        5080          35         51
        5080          51         17
        5080          55         51
        5080          60         21
        5080          61         21
        5080          66         28
        5081          18          9
        5081          19         48
        5081          24         48
        5081          25         17
        5081          36         20
        5081          45         48
        5081          49         27
        5081          50          9
        5081          51          9
        5081          54         69
        5081          56         17
        5081          57         17
        5081          60         22
        5081          61         20
        5081          67         20
        5081          68         17
        5081          73         17
        5081          75         14
        5081          77         11
        5081          83         11
        5081          86         11
        5081          90         11
        5082          11         28
        5082          15         28
        5082          20         50
        5082          23         27
        5082          25         87
        5082          46         47
        5082          47         47
        5082          51         57
        5082          52         37
        5082          53         37
        5082          54         27
        5082          55         86
        5082          56         27
        5082          62         50
        5082          68         29
        5082          69         51
        5082          70         25
        5082          72         25
        5082          73         18
        5082          76         31
        5082          80         29
        5082          82         31
        5082          83         23
        5082          84         23
        5084           8         31
        5084          17         45
        5084          24         58
        5084          25         66
        5084          32         28
        5084          44         45
        5084          45         45
        5084          48         66
        5084          49         66
        5084          50         58
        5084          51         58
        5084          54         62
        5084          60         50
        5084          67         28
        5084          70         47
        5084          71         19
        5086          14         31
        5086          15         31
        5086          20         31
        5086          48         31
        5086          59         31
        5086          65         17
        5086          69         17
        5086          70         15
        5086          71         51
        5086          73         17
        5086          75         15
        5086          80         23
        5087          64         28
        5087          65         20
        5087          93         28
        5088           4         16
        5088          34         16
        5088          37         16
        5088          55         34
        5089           3         30
        5089          10         30
        5089          38         30
        5089          41         30
        5089          60         32
        5089          69         26
        5089          72         51
        5089          74         26
        5089          79         34
        5090          20         75
        5090          22         75
        5090          23         75
        5090          47         18
        5090          49         18
        5090          51         13
        5090          52         13
        5090          56        150
        5090          65         22
        5090          67         22
        5090          70         25
        5090          73         25
        5090          77         13
        5091          18        104
        5091          30         72
        5091          47         52
        5091          59         72
        5091          60         34
        5091          62         34
        5091          63         23
        5091          64         24
        5091          65         26
        5091          67         24
        5091          69         52
        5091          70         26
        5092          13         34
        5092          21         38
        5092          22         72
        5092          28         33
        5092          38         45
        5092          46         45
        5092          51         33
        5092          53         34
        5092          55         33
        5092          56         76
        5092          57         36
        5092          59         70
        5092          65         22
        5092          66         22
        5092          67         22
        5092          68         49
        5092          73         27
        5092          83         16
        5093          14         55
        5093          18         55
        5093          32         31
        5093          44         55
        5093          47         55
        5093          63         21
        5093          64         21
        5093          68         18
        5093          69         31
        5093          70         18
        5093          82         10
        5094           7         33
        5094          11         28
        5094          14         52
        5094          16         72
        5094          18        124
        5094          19         52
        5094          25         35
        5094          29         44
        5094          41         32
        5094          46         72
        5094          47        147
        5094          50         61
        5094          51         52
        5094          52         30
        5094          54         14
        5094          55         79
        5094          56         48
        5094          59         26
        5094          61         73
        5094          62         74
        5094          64         79
        5094          65        111
        5094          66        106
        5094          68        104
        5094          69         54
        5094          70         35
        5094          71         32
        5094          76         39
        5094          80         35
        5094          86         50
        5095           3         50
        5095           8         50
        5095          10         50
        5095          33         50
        5095          38         50
        5095          49         36
        5095          52         23
        5095          66         16
        5095          69         20
        5095          73         20
        5095          75         20
        5095          78         23
        5095          80         23
        5095          82         20
        5095          86         20
        5096          23         82
        5096          27         33
        5096          48         22
        5096          52         82
        5096          56         72
        5096          59         36
        5096          63         36
        5096          66         33
        5096          71         25
        5096          72         29
        5096          74         25
        5096          75         14
        5096          80         14
        5096          91         29
        5096          96         18
        5097          21         53
        5097          48         53
        5097          49         53
        5097          52         39
        5097          62         30
        5097          66         44
        5097          74         18
        5097          82         39
        5097          83         39
        5098           6        100
        5098           8         30
        5098           9         30
        5098          17         99
        5098          20         39
        5098          22         92
        5098          25         99
        5098          32         30
        5098          34         55
        5098          35         30
        5098          37         40
        5098          38         40
        5098          40         39
        5098          47         55
        5098          50         99
        5098          57         55
        5098          61         69
        5098          63         39
        5098          64         24
        5098          67         63
        5098          68         46
        5098          71         26
        5098          76         26
        5098          77         26
        5099          15         57
        5099          19         51
        5099          22         51
        5099          38         57
        5099          41         57
        5099          50         51
        5099          51         80
        5099          55         23
        5099          58         23
        5099          67         87
        5099          79         57
        5099          94         25
        5100           2         60
        5100           6         31
        5100           8         34
        5100           9         31
        5100          15         31
        5100          16         34
        5100          17         19
        5100          19         19
        5100          21         34
        5100          24         44
        5100          34         34
        5100          35        119
        5100          36         31
        5100          38         34
        5100          39         19
        5100          42         11
        5100          43         16
        5100          49         65
        5100          50         53
        5100          51         16
        5100          52         66
        5100          58         22
        5100          60         26
        5100          64         60
        5100          68         26
        5100          71         11
        5100          79         13
        5100          81         17
        5100          82         28
        5100          85         13
        5101          22         28
        5101          52         28
        5101          53         18
        5101          60         28
        5101          63         88
        5101          72         23
        5101          74         18
        5101          76         23
        5101          84         18
        5101          88         44
        5102          30         27
        5102          62         49
        5102          65         27
        5102          68         16
        5102          73         21
        5102          78         21
        5102          79         27
        5102          84         18
        5103          58         19
        5103          66         19
        5104          24         42
        5104          30         39
        5104          40         47
        5104          42         47
        5104          44         47
        5104          50         12
        5104          51         19
        5104          55         42
        5104          57         42
        5104          58         33
        5104          61         39
        5104          64         31
        5104          65         39
        5104          66         68
        5104          68         25
        5104          70         74
        5104          72         13
        5104          73         31
        5104          76         26
        5104          77         18
        5104          79         26
        5104          84         18
        5104          87         33
        5104          95         13
        5105           7         54
        5105          11         73
        5105          16         35
        5105          26         25
        5105          30         36
        5105          39         36
        5105          42         37
        5105          44        123
        5105          50         63
        5105          53         35
        5105          63         73
        5105          65         25
        5105          74         25
        5105          75         14
        5105          77         14
        5106           3        133
        5106           7         95
        5106          17         16
        5106          30         76
        5106          34         16
        5106          36         95
        5106          38         95
        5106          48         16
        5106          53         16
        5106          54         15
        5106          67         32
        5106          68         16
        5106          69         14
        5106          70         57
        5106          73         15
        5106          79         14
        5107          48         31
        5107          53         31
        5107          65         31
        5107          82         40
        5107          83         20
        5107          84         40
        5107          85         20
        5109          18         28
        5109          25         40
        5109          27         40
        5109          30         40
        5109          36         25
        5109          57         28
        5109          58         28
        5109          64         91
        5109          65         24
        5109          67         63
        5110          12        102
        5110          19         29
        5110          21         29
        5110          22        102
        5110          26         73
        5110          43        102
        5110          48         73
        5110          49         24
        5110          50        102
        5110          52        161
        5110          55        132
        5110          60         40
        5110          61         20
        5110          62         20
        5110          67        102
        5110          70         59
        5110          71         18
        5110          73         18
        5110          75         21
        5110          77         41
        5110          78         24
        5110          93         21
        5111          17         35
        5111          26         35
        5111          36         46
        5111          38         25
        5111          42         25
        5111          46         35
        5111          52         29
        5111          53         27
        5111          54         29
        5111          57         56
        5111          60         74
        5111          62         25
        5111          63         15
        5111          65         31
        5111          67         15
        5111          68         17
        5111          70         21
        5111          71         34
        5111          72         16
        5111          74         27
        5111          77         27
        5111          78         20
        5111          79         41
        5111          81         52
        5111          82         78
        5111          84         21
        5113          30         40
        5113          33         33
        5113          57         66
        5113          58         40
        5113          60         28
        5113          76         17
        5113          80         17
        5113          85         28
        5114          62         36
        5114          65         52
        5114          69         80
        5114          82         16
        5115          16         27
        5115          38         60
        5115          51         27
        5115          55         30
        5115          67         25
        5115          69         25
        5115          80         19
        5115          83         35
        5115          84         35
        5116           1         63
        5116          14         63
        5116          20         70
        5116          21         82
        5116          22         82
        5116          24         70
        5116          25         70
        5116          38         63
        5116          50         70
        5116          53         82
        5116          65         18
        5116          68         18
        5116          99         49
        5117          21         41
        5117          47         41
        5117          52         41
        5118           5        105
        5118           8        105
        5118          23         66
        5118          31         34
        5118          32         74
        5118          33        105
        5118          36        105
        5118          43         34
        5118          51         66
        5118          55         66
        5118          63         48
        5118          69        140
        5118          74         17
        5120          16         92
        5120          20         92
        5120          52         51
        5120          53        183
        5120          58         27
        5120          59         24
        5120          63         28
        5120          66         28
        5120          82         21
        5120          84         21
        5120          86         21
        5120          89         19
        5121           9        193
        5121          13        193
        5121          17        193
        5121          18        193
        5121          21        193
        5121          24         44
        5121          42        222
        5121          55         17
        5121          56         29
        5121          58         44
        5121          59         17
        5121          61         44
        5121          62         26
        5121          82         21
        5121          84         29
        5121          86         21
        5121          87         29
        5121          88         14
        5122           1         55
        5122           2         24
        5122           3         55
        5122          15         60
        5122          18         60
        5122          20         77
        5122          24         23
        5122          32         55
        5122          38         55
        5122          39         49
        5122          47         77
        5122          50         77
        5122          53         23
        5122          54         23
        5122          58         60
        5122          59         31
        5122          70         28
        5122          74         28
        5122          76         34
        5122          78         34
        5123           9        179
        5123          10        136
        5123          13        136
        5123          15        179
        5123          19        167
        5123          20        166
        5123          24        166
        5123          25         31
        5123          37         30
        5123          42        136
        5123          48         31
        5123          52        302
        5123          54        166
        5123          58        113
        5123          59         85
        5123          64        119
        5123          65         50
        5123          66         30
        5123          74         30
        5123          79         30
        5123          81         28
        5123          84         30
        5123          87         28
        5125          73         33
        5125          75         33
        5125          83         14
        5126          50         35
        5126          75         27
        5126          82         35
        5126          84         35
        5127           9         64
        5127          18         53
        5127          31         37
        5127          34         37
        5127          40         64
        5127          46         53
        5127          47         53
        5127          55         18
        5127          61         25
        5127          62         24
        5127          63         17
        5127          64         28
        5127          65         28
        5127          66         20
        5127          68         49
        5127          71         44
        5127          79         19
        5129          55         18
        5130          55         31
        5130          59         35
        5130          60         35
        5130          65         35
        5130          69         22
        5130          71         35
        5130          75         25
        5130          78         34
        5130          84         34
        5131          17         43
        5131          21         43
        5131          32         75
        5131          50         43
        5131          52         43
        5131          57         20
        5131          59         20
        5131          62         15
        5131          63         50
        5131          64         25
        5131          65         45
        5131          67         16
        5131          68         47
        5131          78         27
        5131          80         27
        5131          82         43
        5132           6         47
        5132           7         14
        5132          14         47
        5132          18         51
        5132          20         25
        5132          24        121
        5132          25        121
        5132          26         15
        5132          27        139
        5132          28         35
        5132          30         14
        5132          31         35
        5132          33         35
        5132          46         47
        5132          47         14
        5132          49         47
        5132          51         51
        5132          52         40
        5132          55        150
        5132          56         15
        5132          57        153
        5132          58         15
        5132          59         18
        5132          60         15
        5132          61         15
        5132          64         35
        5132          68         26
        5132          69         26
        5132          91         16
        5133           2          8
        5133          17         47
        5133          19         47
        5133          22         32
        5133          25         20
        5133          28         21
        5133          29         80
        5133          49         47
        5133          50         21
        5133          51          8
        5133          52         79
        5133          56         33
        5133          58         33
        5133          60         80
        5133          65         21
        5133          66         21
        5133          67         80
        5133          68         17
        5133          70         25
        5133          74         47
        5133          75         55
        5133          76         17
        5133          77         39
        5133          83         20
        5133          84         80
        5135           5        109
        5135           9        189
        5135          11         80
        5135          36        127
        5135          37         32
        5135          42        109
        5135          43         30
        5135          47        109
        5135          51         46
        5135          52         46
        5135          56         16
        5135          58         32
        5135          60         25
        5135          62         20
        5135          64         40
        5135          65         19
        5135          66         32
        5135          67         44
        5135          68         19
        5135          70         19
        5135          72         22
        5135          75         53
        5135          79         84
        5135          80         32
        5135          81         21
        5135          82         42
        5135          84         37
        5135          90         20
        5137          10         35
        5137          14         35
        5137          47         17
        5137          53         35
        5137          55         35
        5137          62         23
        5137          63         23
        5137          66         14
        5137          68         14
        5137          72         25
        5137          76         25
        5137          92         23
        5138          70         17
        5139           7         41
        5139          10         41
        5139          26         23
        5139          30         18
        5139          38         41
        5139          41         17
        5139          43         20
        5139          51         14
        5139          52         20
        5139          55         62
        5139          58         18
        5139          61         43
        5139          62         23
        5139          66         47
        5139          68         54
        5139          69         12
        5139          70         54
        5139          71         33
        5139          74         46
        5139          75         32
        5139          77         12
        5139          78         12
        5139          80         42
        5139          84         21
        5139          85         14
        5139          88         42
        5139          89         21
        5139          90         21
        5140          28         34
        5140          33         50
        5140          34         50
        5140          59         34
        5140          60         58
        5140          61         24
        5140          63         27
        5140          66         27
        5140          85         19
        5141           4         76
        5141           6         76
        5141           7         76
        5141          28          7
        5141          44         76
        5141          45         18
        5141          48         76
        5141          53        133
        5141          60         22
        5141          61         15
        5141          62          7
        5141          63         30
        5141          85         18
        5142          24         42
        5142          54         24
        5142          56         42
        5142          60         42
        5142          61         24
        5143           2         83
        5143           5         83
        5143          19         62
        5143          27         62
        5143          33         83
        5143          35         83
        5143          52         62
        5143          53         62
        5143          55         26
        5143          71         24
        5144          11         21
        5144          12         98
        5144          14         21
        5144          17         98
        5144          28         61
        5144          29         61
        5144          44         21
        5144          47         21
        5144          48         98
        5144          52         46
        5144          53         27
        5144          54         83
        5144          55         64
        5144          62         17
        5144          64         37
        5144          65         37
        5144          70         19
        5144          72         19
        5144          73         23
        5144          74         58
        5148          10         36
        5148          14         36
        5148          17         36
        5148          25         43
        5148          34         36
        5148          35         36
        5148          43         36
        5148          49         36
        5148          50         24
        5148          51         43
        5148          55         23
        5148          56         53
        5148          58         43
        5148          60         22
        5148          61         25
        5148          64         22
        5148          65         49
        5148          66         27
        5148          67         27
        5148          70         42
        5148          73         20
        5148          74         27
        5148          88         20
        5150          27         23
        5150          38         33
        5150          44         33
        5150          71         73
        5151           2         97
        5151           5         97
        5151           7         97
        5151           8         84
        5151          10         84
        5151          13         32
        5151          36         84
        5151          37        195
        5151          43         84
        5151          55         65
        5151          68         29
        5151          71         35
        5151          92         35
        5154          49         37
        5154          56         37
        5154          57         37
        5154          60         37
        5154          62         29
        5154          68         19
        5154          70         15
        5154          78         29
        5154          88         37
        5155          28         17
        5155          32         17
        5155          40         68
        5155          52         17
        5155          54         87
        5155          58         14
        5155          60         21
        5155          61         13
        5155          66         14
        5155          75         14
        5156          86         18
        5157          34         26
        5157          37         29
        5157          51         41
        5157          55         35
        5157          60         26
        5157          70         12
        5157          71         29
        5157          75         35
        5157          84         29
        5157          85         35
        5158          14         37
        5158          16         21
        5158          17         37
        5158          23         24
        5158          47         24
        5158          49         37
        5158          50         37
        5158          54         21
        5158          55         24
        5158          56         21
        5158          60         18
        5158          64         45
        5158          65         63
        5158          66         81
        5159           4         39
        5159          30         39
        5159          68         26
        5159          69         26
        5159          74         26
        5161           6         55
        5161           8         55
        5161          35        110
        5161          52        110
        5161          71         28
        5161          77         28
        5162           2         53
        5162           4         53
        5162          11         53
        5162          32        107
        5162          61         45
        5162          74         15
        5162          78         15
        5163          47         32
        5163          50         27
        5163          52         32
        5163          71         26
        5163          81          8
        5163          82         15
        5163          88         15
        5164          16        133
        5164          30         37
        5164          47         37
        5164          48        133
        5164          50         37
        5164          55         74
        5164          56        133
        5164          65         14
        5164          71         14
        5165           2         80
        5165           5         80
        5165          15         66
        5165          39         80
        5165          40         80
        5165          46        106
        5165          49         66
        5165          68        131
        5166          21         99
        5166          23         50
        5166          25         23
        5166          26         51
        5166          29         51
        5166          54         72
        5166          60         23
        5166          64         33
        5166          71         39
        5166          74         46
        5166          76         59
        5166          78        119
        5166          80         59
        5166          81         59
        5166          84         63
        5166          85         59
        5166          91         11
        5167          35         21
        5167          37         26
        5167          39         26
        5167          50         26
        5167          60         21
        5167          70         21
        5168          54         41
        5168          61         24
        5168          77         15
        5168          80         15
        5168          91         15
        5170           8        124
        5170           9        124
        5170          11        124
        5170          13         72
        5170          14        124
        5170          16        124
        5170          18        124
        5170          23         72
        5170          39        124
        5170          40         72
        5170          42         23
        5170          44         72
        5170          50         63
        5170          51         23
        5170          53         27
        5170          54         27
        5170          75         25
        5170          77         99
        5170          80         25
        5170          86         50
        5170          91         25
        5171           3        100
        5171           5        100
        5171           7        100
        5171          33        100
        5171          35        100
        5171          49         26
        5171          53         41
        5171          56         24
        5171          66         26
        5171          71         21
        5171          76         21
        5171          78         26
        5171          84         18
        5172          40         25
        5172          46         42
        5172          49         11
        5172          64         25
        5172          67         25
        5172          82         63
        5172          99          8
        5174          46         17
        5174          52         17
        5174          71         26
        5175          25         30
        5175          29         30
        5175          55         28
        5175          59         27
        5175          64         30
        5175          65         42
        5175          68         22
        5175          75         49
        5175          76         28
        5175          80         28
        5175          88         27
        5176          15         73
        5176          27         55
        5176          29         55
        5176          35         45
        5176          39         73
        5176          48         73
        5176          57         43
        5176          60         55
        5177          11         26
        5177          33         41
        5177          40         26
        5177          55         19
        5177          56         41
        5177          58         19
        5177          59         41
        5177          68         14
        5177          69         14
        5177          70         49
        5177          79         21
        5177          86         21
        5178           6         47
        5178           9         47
        5178          20         22
        5178          26         39
        5178          42         93
        5178          48         24
        5178          58         61
        5178          61         39
        5178          67         21
        5178          68         22
        5178          71         13
        5178          72         21
        5178          73         15
        5178          76         40
        5178          80         13
        5179          15         72
        5179          24         47
        5179          26         47
        5179          36        152
        5179          38         72
        5179          62         64
        5179          66         51
        5179          67         20
        5179          68         11
        5179          72         11
        5179          73         20
        5179          81         15
        5179          82         15
        5179          85         15
        5179          93         15
        5180          39         25
        5180          64         18
        5180          66         25
        5180          68         34
        5180          72         18
        5181           2        122
        5181           4        122
        5181           7        122
        5181          13        104
        5181          17        104
        5181          28        122
        5181          45        104
        5181          49        122
        5181          52         32
        5181          54         22
        5181          61         25
        5181          63         13
        5181          65         55
        5181          67         37
        5181          68         18
        5181          71         14
        5181          72         32
        5181          78         18
        5181          80         18
        5182          44         22
        5182          52         24
        5183          52         36
        5183          64         29
        5183          75         14
        5183          76         36
        5186          27         27
        5186          33         76
        5186          36         27
        5186          39         27
        5186          42         27
        5186          64         27
        5187          31         41
        5187          52         71
        5187          64         35
        5187          65         42
        5187          66         23
        5187          74         77
        5187          78         77
        5187          82         54
        5187          91         69
        5188          18         92
        5188          22         92
        5188          56         92
        5188          59         92
        5188          60         17
        5188          68         17
        5188          80         11
        5191           1         93
        5191           7        114
        5191           9        114
        5191          19         78
        5191          38         20
        5191          40        187
        5191          48         52
        5191          50         78
        5191          65         21
        5191          73         15
        5191          74         44
        5191          75         15
        5191          78         70
        5191          80         34
        5192          23         94
        5192          26        102
        5192          28         33
        5192          29         51
        5192          34         33
        5192          37         94
        5192          46         26
        5192          51         28
        5192          52         54
        5192          54         94
        5192          58         47
        5192          60         10
        5192          61         94
        5192          70         10
        5192          79         28
        5192          84         28
        5193          67         23
        5194          33         23
        5194          34         23
        5194          36         38
        5194          45         11
        5194          57         48
        5194          60         48
        5194          74         11
        5194          77         10
        5194          81         10
        5195          18         34
        5195          23         58
        5195          26         58
        5195          56         34
        5195          58         34
        5195          65         47
        5196          18         38
        5196          19         95
        5196          29         24
        5196          46         31
        5196          60         31
        5196          61         14
        5196          86         24
        5198          44         24
        5199          16          9
        5199          37         16
        5199          48         42
        5199          55         42
        5199          64          9
        5199          66          9
        5200           2         28
        5200           6         28
        5200          10         28
        5200          41         28
        5200          43         28
        5200          51         35
        5200          53         94
        5200          58         52
        5200          67         75
        5200          68         33
        5200          74         40
        5200          86         40
        5201          23         25
        5201          45          8
        5201          54         25
        5201          57         25
        5202          25         82
        5202          29         82
        5202          36         41
        5202          54         82
        5202          55        101
        5202          62         32
        5202          64         19
        5202          65         61
        5202          66         14
        5202          67         15
        5202          68         16
        5202          69         16
        5202          73         20
        5202          89         12
        5203          17         24
        5203          24         28
        5203          27         22
        5203          51         24
        5203          53         24
        5203          59         46
        5203          60         22
        5203          69         34
        5203          85         41
        5203          95         22
        5204           4          8
        5204          13         11
        5204          20         66
        5204          36          8
        5204          40         17
        5204          43         55
        5205          40         12
        5205          57         22
        5205          60         22
        5205          62         34
        5205          63         87
        5205          64         46
        5205          65         34
        5205          70         69
        5205          71         30
        5205          72         30
        5205          75         25
        5205          76         61
        5205          78         33
        5205          88         25
        5205          89         33
        5205          90         42
        5205          91         33
        5206          87         14
        5206          96         14
        5207          36         41
        5207          45         44
        5207          46         24
        5207          51        112
        5207          53         28
        5207          56         43
        5207          59         24
        5207          61         17
        5207          62         17
        5207          65         17
        5207          66         17
        5207          77         16
        5207          78         15
        5207          91         15
        5208           4         55
        5208           7         55
        5208          11         69
        5208          13         69
        5208          19         55
        5208          35         57
        5208          39        109
        5208          45         69
        5208          56         23
        5208          70        130
        5208          73         44
        5208          76         23
        5208          79         23
        5208          98         15
        5210           9         31
