gta06_hhld,age,population,income
5224,43,23,6
5224,45,16,6
5224,48,16,6
5224,50,42,6
5224,51,18,6
5224,52,19,6
5224,53,70,6
5224,54,18,6
5224,56,19,6
5224,57,71,6
5224,60,36,6
5224,62,19,6
5224,63,43,6
5224,64,36,6
5224,67,37,6
5224,69,37,6
5224,74,32,6
5224,77,13,6
5224,92,52,6
5225,7,13,6
5225,8,23,6
5225,9,13,6
5225,15,23,6
5225,38,23,6
5225,39,13,6
5225,41,23,6
5225,43,13,6
5225,58,15,6
5225,62,15,6
5225,68,29,6
5226,3,19,6
5226,4,62,6
5226,6,81,6
5226,7,29,6
5226,8,62,6
5226,9,58,6
5226,10,93,6
5226,11,91,6
5226,12,31,6
5226,13,51,6
5226,14,107,6
5226,15,102,6
5226,20,25,6
5226,21,26,6
5226,22,150,6
5226,26,49,6
5226,27,26,6
5226,39,37,6
5226,40,62,6
5226,42,96,6
5226,44,55,6
5226,45,25,6
5226,46,56,6
5226,47,88,6
5226,48,55,6
5226,53,76,6
5226,54,120,6
5226,55,34,6
5226,56,12,6
5226,57,26,6
5226,58,63,6
5226,59,91,6
5226,60,52,6
5226,62,49,6
5226,64,14,6
5226,66,27,6
5226,67,25,6
5226,68,14,6
5226,71,62,6
5226,85,25,6
5227,22,29,6
5227,53,18,6
5227,58,18,6
5227,62,29,6
5227,67,29,6
5227,74,8,6
5227,76,8,6
5229,0,68,6
5229,1,40,6
5229,3,190,6
5229,4,40,6
5229,5,68,6
5229,6,78,6
5229,7,22,6
5229,9,49,6
5229,14,49,6
5229,17,49,6
5229,20,49,6
5229,27,40,6
5229,28,149,6
5229,29,104,6
5229,30,111,6
5229,31,154,6
5229,36,12,6
5229,37,208,6
5229,38,68,6
5229,40,90,6
5229,45,49,6
5229,46,49,6
5229,47,22,6
5229,54,47,6
5229,66,14,6
5229,68,14,6
5230,1,26,6
5230,6,23,6
5230,11,23,6
5230,14,33,6
5230,16,20,6
5230,17,33,6
5230,21,40,6
5230,30,53,6
5230,35,23,6
5230,36,33,6
5230,38,33,6
5230,40,23,6
5230,49,20,6
5230,53,61,6
5230,58,15,6
5230,59,55,6
5230,64,16,6
5230,69,16,6
5231,1,24,6
5231,3,34,6
5231,4,24,6
5231,5,34,6
5231,8,58,6
5231,12,33,6
5231,13,33,6
5231,15,39,6
5231,16,116,6
5231,19,52,6
5231,29,107,6
5231,30,27,6
5231,31,30,6
5231,38,69,6
5231,40,48,6
5231,45,33,6
5231,46,30,6
5231,47,100,6
5231,48,52,6
5231,52,90,6
5231,53,39,6
5231,67,20,6
5232,1,97,6
5232,2,38,6
5232,3,13,6
5232,7,97,6
5232,8,58,6
5232,10,23,6
5232,12,70,6
5232,13,23,6
5232,14,70,6
5232,16,97,6
5232,17,89,6
5232,19,89,6
5232,21,57,6
5232,22,58,6
5232,24,57,6
5232,26,58,6
5232,27,16,6
5232,32,25,6
5232,33,104,6
5232,34,25,6
5232,35,13,6
5232,37,13,6
5232,38,8,6
5232,40,10,6
5232,41,32,6
5232,43,42,6
5232,45,148,6
5232,46,42,6
5232,47,135,6
5232,48,178,6
5232,49,87,6
5232,50,23,6
5232,51,49,6
5232,52,117,6
5232,53,17,6
5232,54,116,6
5232,55,74,6
5232,56,33,6
5232,59,87,6
5232,60,14,6
5232,61,30,6
5232,62,14,6
5232,64,14,6
5232,70,17,6
5233,14,44,6
5233,15,49,6
5233,16,44,6
5233,18,119,6
5233,21,119,6
5233,31,41,6
5233,32,19,6
5233,34,41,6
5233,36,41,6
5233,46,44,6
5233,47,24,6
5233,48,49,6
5233,49,112,6
5233,50,69,6
5233,52,24,6
5233,53,50,6
5233,54,49,6
5233,55,50,6
5233,63,38,6
5233,65,41,6
5233,67,41,6
5233,68,11,6
5233,69,27,6
5234,10,41,6
5234,12,41,6
5234,13,41,6
5234,42,81,6
5234,67,11,6
5235,23,48,6
5235,25,48,6
5235,27,48,6
5235,51,48,6
5235,52,48,6
5236,3,33,6
5236,6,33,6
5236,8,33,6
5236,24,89,6
5236,41,66,6
5236,55,23,6
5236,57,67,6
5236,59,44,6
5236,63,23,6
5236,64,40,6
5236,65,51,6
5237,11,33,6
5237,13,33,6
5237,47,33,6
5237,48,44,6
5237,52,12,6
5238,0,38,6
5238,5,105,6
5238,7,105,6
5238,8,70,6
5238,10,70,6
5238,12,70,6
5238,15,50,6
5238,16,19,6
5238,19,31,6
5238,20,46,6
5238,21,77,6
5238,22,59,6
5238,25,42,6
5238,28,28,6
5238,31,80,6
5238,34,67,6
5238,40,209,6
5238,41,70,6
5238,46,70,6
5238,47,46,6
5238,49,19,6
5238,50,19,6
5238,51,46,6
5238,52,73,6
5238,53,31,6
5238,54,17,6
5238,59,22,6
5238,63,17,6
5238,67,34,6
5238,70,22,6
5238,71,11,6
5238,73,11,6
5239,12,45,6
5239,15,28,6
5239,16,45,6
5239,19,28,6
5239,25,28,6
5239,44,45,6
5239,46,45,6
5239,48,28,6
5239,49,22,6
5239,50,22,6
5239,55,28,6
5240,14,14,6
5240,16,14,6
5240,20,17,6
5240,24,15,6
5240,49,14,6
5240,50,33,6
5240,52,31,6
5240,53,15,6
5240,84,17,6
5241,14,56,6
5241,20,56,6
5241,21,56,6
5241,36,16,6
5241,42,33,6
5241,43,56,6
5241,45,33,6
5241,48,16,6
5241,51,56,6
5241,53,69,6
5241,55,69,6
5241,75,33,6
5242,6,32,6
5242,8,32,6
5242,9,63,6
5242,15,63,6
5242,16,63,6
5242,36,32,6
5242,40,32,6
5242,46,126,6
5244,3,122,6
5244,6,122,6
5244,9,28,6
5244,12,28,6
5244,37,122,6
5244,38,122,6
5244,40,28,6
5244,42,28,6
5244,44,36,6
5244,48,36,6
5244,51,27,6
5244,52,27,6
5244,54,42,6
5244,56,42,6
5244,63,23,6
5244,69,23,6
5245,19,14,6
5245,26,14,6
5245,28,7,6
5245,30,63,6
5245,32,7,6
5245,33,63,6
5245,64,14,6
5246,2,46,6
5246,6,46,6
5246,10,27,6
5246,12,27,6
5246,13,27,6
5246,14,55,6
5246,15,79,6
5246,17,101,6
5246,21,79,6
5246,30,46,6
5246,41,46,6
5246,45,46,6
5246,46,27,6
5246,47,69,6
5246,48,104,6
5246,49,55,6
5246,50,79,6
5246,60,79,6
5247,11,28,6
5247,13,28,6
5247,22,25,6
5247,23,48,6
5247,32,67,6
5247,36,14,6
5247,41,14,6
5247,43,28,6
5247,44,28,6
5247,52,30,6
5247,53,19,6
5247,54,30,6
5247,55,25,6
5247,56,19,6
5247,57,25,6
5247,63,18,6
5247,65,18,6
5247,67,36,6
5247,98,18,6
5248,3,34,6
5248,10,20,6
5248,13,34,6
5248,15,59,6
5248,16,42,6
5248,17,42,6
5248,18,30,6
5248,24,16,6
5248,27,40,6
5248,39,34,6
5248,42,20,6
5248,44,34,6
5248,45,49,6
5248,46,67,6
5248,48,42,6
5248,51,58,6
5248,52,91,6
5248,53,31,6
5248,55,30,6
5248,57,32,6
5248,60,35,6
5248,71,16,6
5248,73,13,6
5248,81,13,6
5249,55,19,6
5249,58,19,6
5250,17,43,6
5250,20,44,6
5250,21,39,6
5250,22,43,6
5250,23,44,6
5250,24,39,6
5250,48,87,6
5250,50,44,6
5250,51,39,6
5250,54,43,6
5250,60,39,6
5252,6,25,6
5252,12,25,6
5252,43,25,6
5252,44,25,6
5252,70,17,6
5252,71,17,6
5001,26,70,7
5001,51,16,7
5001,56,141,7
5001,57,20,7
5001,58,20,7
5001,76,7,7
5002,64,18,7
5002,68,18,7
5002,71,75,7
5002,72,80,7
5002,73,55,7
5002,77,16,7
5002,80,16,7
5003,26,9,7
5003,30,9,7
5003,34,10,7
5003,55,9,7
5003,59,9,7
5003,69,10,7
5003,70,20,7
5003,73,20,7
5004,20,68,7
5004,52,68,7
5004,54,68,7
5004,55,40,7
5004,60,40,7
5004,73,26,7
5004,75,26,7
5005,11,28,7
5005,12,40,7
5005,14,40,7
5005,15,68,7
5005,39,40,7
5005,45,28,7
5005,50,28,7
5005,55,40,7
5005,67,40,7
5006,54,13,7
5006,57,13,7
5007,11,26,7
5007,14,26,7
5007,44,26,7
5007,45,26,7
5007,74,47,7
5007,82,10,7
5007,84,10,7
5009,1,87,7
5009,2,87,7
5009,4,87,7
5009,31,175,7
5009,35,29,7
5009,50,29,7
5009,61,41,7
5009,67,23,7
5009,68,64,7
5011,23,82,7
5011,55,82,7
5011,62,82,7
5012,16,62,7
5012,19,62,7
5012,45,12,7
5012,46,62,7
5012,48,62,7
5012,59,20,7
5012,62,20,7
5012,75,12,7
5012,84,12,7
5018,64,110,7
5018,76,16,7
5018,78,16,7
5020,1,69,7
5020,9,20,7
5020,12,20,7
5020,13,31,7
5020,16,31,7
5020,28,9,7
5020,29,69,7
5020,34,69,7
5020,41,48,7
5020,43,20,7
5020,46,61,7
5020,62,9,7
5020,65,17,7
5020,66,17,7
5020,67,9,7
5028,56,20,7
5030,9,59,7
5030,15,59,7
5030,33,23,7
5030,44,59,7
5030,62,23,7
5030,66,23,7
5030,67,59,7
5030,70,59,7
5032,1,104,7
5032,5,104,7
5032,7,19,7
5032,9,30,7
5032,10,150,7
5032,12,83,7
5032,13,101,7
5032,15,83,7
5032,16,84,7
5032,18,75,7
5032,21,75,7
5032,26,104,7
5032,34,104,7
5032,35,69,7
5032,37,34,7
5032,38,19,7
5032,40,67,7
5032,43,166,7
5032,44,62,7
5032,46,60,7
5032,48,75,7
5032,49,167,7
5032,50,75,7
5032,51,96,7
5032,58,29,7
5032,64,33,7
5032,65,123,7
5032,67,62,7
5032,70,19,7
5033,5,75,7
5033,7,75,7
5033,36,150,7
5036,56,78,7
5036,64,25,7
5036,68,41,7
5036,69,25,7
5036,70,14,7
5036,76,41,7
5037,29,93,7
5037,32,46,7
5038,25,7,7
5038,27,7,7
5038,52,7,7
5038,54,7,7
5038,84,14,7
5040,77,14,7
5041,1,34,7
5041,3,34,7
5041,8,28,7
5041,10,15,7
5041,12,82,7
5041,15,77,7
5041,16,143,7
5041,28,50,7
5041,35,67,7
5041,40,28,7
5041,43,28,7
5041,45,54,7
5041,46,54,7
5041,51,103,7
5041,53,36,7
5041,55,117,7
5041,56,21,7
5041,57,15,7
5041,58,44,7
5041,59,21,7
5041,61,21,7
5041,64,15,7
5041,80,23,7
5041,82,24,7
5041,99,108,7
5044,7,27,7
5044,15,30,7
5044,43,30,7
5044,45,55,7
5044,62,30,7
5044,99,19,7
5045,21,88,7
5045,23,49,7
5045,26,38,7
5045,50,38,7
5045,54,38,7
5045,55,49,7
5045,56,49,7
5045,67,31,7
5046,13,57,7
5046,16,57,7
5046,17,26,7
5046,19,30,7
5046,21,39,7
5046,22,57,7
5046,25,26,7
5046,42,57,7
5046,44,57,7
5046,45,26,7
5046,46,56,7
5046,55,50,7
5046,57,39,7
5046,59,23,7
5046,60,27,7
5046,63,48,7
5046,64,27,7
5046,68,40,7
5046,72,18,7
5046,76,43,7
5047,3,53,7
5047,8,36,7
5047,30,18,7
5047,37,53,7
5047,40,53,7
5047,41,36,7
5047,57,71,7
5047,58,38,7
5047,59,38,7
5047,60,34,7
5047,61,18,7
5047,62,87,7
5047,63,101,7
5047,65,67,7
5047,68,33,7
5047,69,110,7
5047,70,28,7
5047,71,35,7
5047,72,66,7
5047,73,33,7
5047,74,83,7
5047,75,7,7
5047,76,11,7
5047,77,14,7
5047,78,13,7
5047,79,14,7
5047,80,30,7
5047,82,12,7
5047,83,14,7
5047,89,7,7
5047,90,23,7
5049,48,16,7
5049,50,15,7
5049,58,16,7
5049,70,15,7
5049,76,15,7
5050,5,53,7
5050,14,38,7
5050,15,35,7
5050,17,118,7
5050,20,53,7
5050,21,89,7
5050,24,36,7
5050,44,38,7
5050,46,22,7
5050,49,92,7
5050,50,31,7
5050,51,89,7
5050,52,36,7
5050,59,23,7
5050,60,12,7
5050,61,70,7
5050,62,12,7
5050,64,12,7
5050,65,22,7
5050,67,75,7
5050,71,38,7
5050,72,7,7
5050,81,7,7
5050,82,11,7
5050,84,14,7
5050,96,53,7
5051,7,30,7
5051,12,30,7
5051,16,69,7
5051,19,40,7
5051,25,39,7
5051,26,41,7
5051,28,41,7
5051,40,30,7
5051,44,40,7
5051,45,40,7
5051,50,35,7
5051,51,35,7
5051,52,78,7
5051,55,76,7
5051,56,39,7
5051,59,41,7
5051,62,76,7
5051,64,38,7
5051,65,41,7
5052,14,72,7
5052,19,65,7
5052,20,37,7
5052,21,37,7
5052,36,24,7
5052,39,44,7
5052,43,44,7
5052,46,28,7
5052,56,65,7
5052,59,37,7
5052,68,24,7
5052,80,37,7
5052,83,17,7
5053,3,19,7
5053,5,19,7
5053,7,81,7
5053,8,39,7
5053,9,81,7
5053,12,37,7
5053,28,39,7
5053,31,163,7
5053,38,38,7
5053,40,81,7
5053,43,37,7
5053,46,56,7
5053,47,19,7
5053,49,81,7
5053,59,77,7
5053,60,16,7
5053,63,16,7
5053,64,81,7
5053,80,87,7
5054,26,31,7
5054,28,31,7
5056,11,46,7
5056,12,46,7
5056,15,37,7
5056,40,87,7
5056,44,37,7
5056,50,37,7
5056,51,46,7
5056,56,73,7
5056,64,41,7
5056,69,41,7
5057,17,47,7
5057,25,63,7
5057,32,63,7
5057,33,43,7
5057,34,63,7
5057,35,63,7
5057,39,98,7
5057,41,43,7
5057,43,43,7
5057,45,94,7
5057,57,55,7
5057,59,118,7
5057,65,43,7
5057,66,94,7
5057,76,43,7
5057,81,10,7
5057,90,7,7
5058,32,109,7
5058,48,25,7
5058,62,27,7
5058,63,19,7
5058,64,27,7
5058,67,21,7
5058,68,19,7
5058,71,21,7
5058,72,23,7
5058,87,21,7
5058,89,25,7
5058,91,21,7
5058,93,50,7
5059,2,109,7
5059,7,109,7
5059,12,37,7
5059,16,97,7
5059,20,153,7
5059,21,178,7
5059,22,71,7
5059,24,178,7
5059,27,46,7
5059,34,23,7
5059,38,109,7
5059,41,109,7
5059,45,29,7
5059,47,23,7
5059,49,162,7
5059,50,224,7
5059,54,169,7
5059,55,182,7
5059,57,74,7
5059,59,144,7
5059,62,46,7
5059,64,23,7
5059,65,23,7
5059,67,23,7
5059,75,34,7
5059,78,23,7
5059,83,14,7
5059,87,14,7
5060,16,40,7
5060,18,40,7
5060,38,40,7
5060,45,23,7
5060,57,33,7
5060,62,33,7
5060,67,40,7
5060,68,40,7
5060,69,33,7
5060,70,23,7
5060,74,23,7
5060,75,26,7
5060,80,9,7
5060,81,9,7
5061,3,13,7
5061,18,16,7
5061,22,33,7
5061,23,47,7
5061,26,47,7
5061,29,21,7
5061,30,14,7
5061,31,21,7
5061,36,90,7
5061,40,25,7
5061,46,13,7
5061,47,13,7
5061,49,16,7
5061,53,128,7
5061,55,47,7
5061,65,55,7
5061,67,17,7
5061,68,17,7
5061,69,41,7
5061,70,34,7
5061,71,17,7
5061,72,17,7
5061,78,14,7
5063,8,49,7
5063,9,97,7
5063,12,49,7
5063,14,49,7
5063,18,72,7
5063,20,40,7
5063,21,40,7
5063,25,41,7
5063,26,81,7
5063,32,67,7
5063,41,49,7
5063,42,49,7
5063,46,49,7
5063,47,32,7
5063,49,58,7
5063,50,40,7
5063,51,32,7
5063,52,41,7
5063,53,40,7
5063,60,40,7
5063,61,40,7
5063,64,28,7
5063,66,29,7
5063,67,28,7
5063,70,29,7
5063,72,29,7
5063,79,9,7
5063,80,9,7
5065,27,101,7
5065,32,65,7
5065,33,14,7
5065,34,14,7
5065,46,29,7
5065,54,64,7
5065,59,22,7
5065,62,16,7
5065,63,58,7
5065,67,36,7
5065,68,24,7
5065,69,53,7
5065,71,29,7
5065,74,47,7
5066,0,60,7
5066,1,131,7
5066,2,72,7
5066,5,61,7
5066,6,61,7
5066,13,37,7
5066,14,36,7
5066,16,61,7
5066,17,61,7
5066,18,74,7
5066,20,37,7
5066,29,72,7
5066,33,72,7
5066,35,61,7
5066,36,61,7
5066,37,119,7
5066,40,28,7
5066,45,28,7
5066,48,36,7
5066,49,36,7
5066,50,37,7
5066,52,37,7
5066,57,27,7
5066,58,27,7
5066,60,27,7
5066,64,93,7
5066,66,19,7
5066,68,41,7
5066,72,22,7
5066,76,28,7
5066,82,19,7
5067,52,28,7
5067,57,21,7
5067,59,19,7
5067,60,21,7
5067,63,19,7
5067,66,21,7
5068,5,28,7
5068,7,28,7
5068,9,24,7
5068,12,24,7
5068,39,24,7
5068,40,56,7
5068,43,24,7
5068,50,43,7
5068,59,29,7
5068,60,43,7
5068,70,18,7
5068,72,28,7
5068,75,25,7
5068,78,78,7
5069,17,164,7
5069,23,47,7
5069,29,30,7
5069,38,30,7
5069,44,21,7
5069,53,164,7
5069,54,21,7
5069,56,33,7
5069,60,25,7
5069,62,47,7
5069,63,33,7
5069,65,60,7
5069,70,47,7
5069,79,24,7
5069,81,17,7
5069,84,17,7
5071,8,44,7
5071,12,67,7
5071,15,44,7
5071,18,77,7
5071,19,31,7
5071,20,47,7
5071,22,47,7
5071,27,32,7
5071,29,61,7
5071,30,32,7
5071,33,44,7
5071,40,23,7
5071,41,44,7
5071,43,17,7
5071,44,44,7
5071,45,23,7
5071,48,23,7
5071,51,17,7
5071,52,47,7
5071,55,47,7
5071,56,31,7
5071,59,32,7
5071,60,32,7
5071,61,22,7
5071,63,78,7
5071,66,14,7
5071,68,14,7
5071,69,14,7
5071,70,22,7
5071,72,14,7
5072,11,25,7
5072,13,25,7
5072,25,123,7
5072,42,25,7
5072,47,25,7
5072,78,16,7
5073,0,59,7
5073,1,39,7
5073,3,80,7
5073,5,151,7
5073,6,59,7
5073,7,151,7
5073,8,136,7
5073,10,40,7
5073,11,100,7
5073,12,153,7
5073,14,40,7
5073,15,193,7
5073,17,97,7
5073,18,77,7
5073,20,149,7
5073,22,97,7
5073,23,53,7
5073,30,39,7
5073,34,30,7
5073,35,158,7
5073,36,49,7
5073,38,143,7
5073,39,160,7
5073,43,40,7
5073,44,67,7
5073,45,117,7
5073,46,67,7
5073,49,97,7
5073,50,149,7
5073,51,77,7
5073,55,53,7
5073,60,51,7
5073,62,51,7
5074,7,88,7
5074,9,37,7
5074,10,50,7
5074,34,50,7
5074,35,37,7
5074,36,37,7
5074,61,32,7
5074,68,29,7
5074,69,30,7
5074,72,26,7
5074,74,26,7
5074,77,35,7
5074,78,25,7
5074,82,35,7
5074,87,23,7
5074,90,25,7
5074,91,29,7
5074,94,34,7
5075,4,33,7
5075,6,24,7
5075,7,33,7
5075,8,24,7
5075,10,57,7
5075,12,24,7
5075,23,41,7
5075,25,41,7
5075,32,24,7
5075,38,65,7
5075,43,24,7
5075,49,41,7
5075,51,24,7
5075,55,41,7
5075,60,27,7
5075,71,24,7
5075,73,27,7
5075,84,19,7
5075,85,19,7
5076,2,48,7
5076,3,48,7
5076,6,48,7
5076,24,26,7
5076,30,37,7
5076,33,37,7
5076,37,48,7
5076,38,48,7
5076,50,16,7
5076,53,26,7
5076,58,26,7
5076,65,16,7
5076,76,28,7
5076,82,14,7
5076,85,14,7
5077,5,26,7
5077,22,26,7
5077,33,26,7
5077,34,26,7
5077,47,26,7
5077,52,26,7
5078,3,37,7
5078,21,25,7
5078,25,32,7
5078,36,37,7
5078,41,37,7
5078,50,39,7
5078,56,25,7
5078,57,32,7
5078,58,25,7
5078,59,32,7
5078,67,20,7
5078,71,25,7
5078,73,20,7
5078,79,32,7
5078,82,13,7
5078,83,13,7
5078,85,29,7
5078,91,13,7
5079,7,23,7
5079,14,23,7
5079,49,23,7
5079,55,23,7
5079,64,43,7
5079,68,28,7
5079,91,24,7
5079,93,24,7
5080,8,8,7
5080,11,8,7
5080,30,51,7
5080,34,21,7
5080,35,51,7
5080,51,17,7
5080,55,51,7
5080,60,21,7
5080,61,21,7
5080,66,28,7
5081,18,9,7
5081,19,48,7
5081,24,48,7
5081,25,17,7
5081,36,20,7
5081,45,48,7
5081,49,27,7
5081,50,9,7
5081,51,9,7
5081,54,69,7
5081,56,17,7
5081,57,17,7
5081,60,22,7
5081,61,20,7
5081,67,20,7
5081,68,17,7
5081,73,17,7
5081,75,14,7
5081,77,11,7
5081,83,11,7
5081,86,11,7
5081,90,11,7
5082,11,28,7
5082,15,28,7
5082,20,50,7
5082,23,27,7
5082,25,87,7
5082,46,47,7
5082,47,47,7
5082,51,57,7
5082,52,37,7
5082,53,37,7
5082,54,27,7
5082,55,86,7
5082,56,27,7
5082,62,50,7
5082,68,29,7
5082,69,51,7
5082,70,25,7
5082,72,25,7
5082,73,18,7
5082,76,31,7
5082,80,29,7
5082,82,31,7
5082,83,23,7
5082,84,23,7
5084,8,31,7
5084,17,45,7
5084,24,58,7
5084,25,66,7
5084,32,28,7
5084,44,45,7
5084,45,45,7
5084,48,66,7
5084,49,66,7
5084,50,58,7
5084,51,58,7
5084,54,62,7
5084,60,50,7
5084,67,28,7
5084,70,47,7
5084,71,19,7
5086,14,31,7
5086,15,31,7
5086,20,31,7
5086,48,31,7
5086,59,31,7
5086,65,17,7
5086,69,17,7
5086,70,15,7
5086,71,51,7
5086,73,17,7
5086,75,15,7
5086,80,23,7
5087,64,28,7
5087,65,20,7
5087,93,28,7
5088,4,16,7
5088,34,16,7
5088,37,16,7
5088,55,34,7
5089,3,30,7
5089,10,30,7
5089,38,30,7
5089,41,30,7
5089,60,32,7
5089,69,26,7
5089,72,51,7
5089,74,26,7
5089,79,34,7
5090,20,75,7
5090,22,75,7
5090,23,75,7
5090,47,18,7
5090,49,18,7
5090,51,13,7
5090,52,13,7
5090,56,150,7
5090,65,22,7
5090,67,22,7
5090,70,25,7
5090,73,25,7
5090,77,13,7
5091,18,104,7
5091,30,72,7
5091,47,52,7
5091,59,72,7
5091,60,34,7
5091,62,34,7
5091,63,23,7
5091,64,24,7
5091,65,26,7
5091,67,24,7
5091,69,52,7
5091,70,26,7
5092,13,34,7
5092,21,38,7
5092,22,72,7
5092,28,33,7
5092,38,45,7
5092,46,45,7
5092,51,33,7
5092,53,34,7
5092,55,33,7
5092,56,76,7
5092,57,36,7
5092,59,70,7
5092,65,22,7
5092,66,22,7
5092,67,22,7
5092,68,49,7
5092,73,27,7
5092,83,16,7
5093,14,55,7
5093,18,55,7
5093,32,31,7
5093,44,55,7
5093,47,55,7
5093,63,21,7
5093,64,21,7
5093,68,18,7
5093,69,31,7
5093,70,18,7
5093,82,10,7
5094,7,33,7
5094,11,28,7
5094,14,52,7
5094,16,72,7
5094,18,124,7
5094,19,52,7
5094,25,35,7
5094,29,44,7
5094,41,32,7
5094,46,72,7
5094,47,147,7
5094,50,61,7
5094,51,52,7
5094,52,30,7
5094,54,14,7
5094,55,79,7
5094,56,48,7
5094,59,26,7
5094,61,73,7
5094,62,74,7
5094,64,79,7
5094,65,111,7
5094,66,106,7
5094,68,104,7
5094,69,54,7
5094,70,35,7
5094,71,32,7
5094,76,39,7
5094,80,35,7
5094,86,50,7
5095,3,50,7
5095,8,50,7
5095,10,50,7
5095,33,50,7
5095,38,50,7
5095,49,36,7
5095,52,23,7
5095,66,16,7
5095,69,20,7
5095,73,20,7
5095,75,20,7
5095,78,23,7
5095,80,23,7
5095,82,20,7
5095,86,20,7
5096,23,82,7
5096,27,33,7
5096,48,22,7
5096,52,82,7
5096,56,72,7
5096,59,36,7
5096,63,36,7
5096,66,33,7
5096,71,25,7
5096,72,29,7
5096,74,25,7
5096,75,14,7
5096,80,14,7
5096,91,29,7
5096,96,18,7
5097,21,53,7
5097,48,53,7
5097,49,53,7
5097,52,39,7
5097,62,30,7
5097,66,44,7
5097,74,18,7
5097,82,39,7
5097,83,39,7
5098,6,100,7
5098,8,30,7
5098,9,30,7
5098,17,99,7
5098,20,39,7
5098,22,92,7
5098,25,99,7
5098,32,30,7
5098,34,55,7
5098,35,30,7
5098,37,40,7
5098,38,40,7
5098,40,39,7
5098,47,55,7
5098,50,99,7
5098,57,55,7
5098,61,69,7
5098,63,39,7
5098,64,24,7
5098,67,63,7
5098,68,46,7
5098,71,26,7
5098,76,26,7
5098,77,26,7
5099,15,57,7
5099,19,51,7
5099,22,51,7
5099,38,57,7
5099,41,57,7
5099,50,51,7
5099,51,80,7
5099,55,23,7
5099,58,23,7
5099,67,87,7
5099,79,57,7
5099,94,25,7
5100,2,60,7
5100,6,31,7
5100,8,34,7
5100,9,31,7
5100,15,31,7
5100,16,34,7
5100,17,19,7
5100,19,19,7
5100,21,34,7
5100,24,44,7
5100,34,34,7
5100,35,119,7
5100,36,31,7
5100,38,34,7
5100,39,19,7
5100,42,11,7
5100,43,16,7
5100,49,65,7
5100,50,53,7
5100,51,16,7
5100,52,66,7
5100,58,22,7
5100,60,26,7
5100,64,60,7
5100,68,26,7
5100,71,11,7
5100,79,13,7
5100,81,17,7
5100,82,28,7
5100,85,13,7
5101,22,28,7
5101,52,28,7
5101,53,18,7
5101,60,28,7
5101,63,88,7
5101,72,23,7
5101,74,18,7
5101,76,23,7
5101,84,18,7
5101,88,44,7
5102,30,27,7
5102,62,49,7
5102,65,27,7
5102,68,16,7
5102,73,21,7
5102,78,21,7
5102,79,27,7
5102,84,18,7
5103,58,19,7
5103,66,19,7
5104,24,42,7
5104,30,39,7
5104,40,47,7
5104,42,47,7
5104,44,47,7
5104,50,12,7
5104,51,19,7
5104,55,42,7
5104,57,42,7
5104,58,33,7
5104,61,39,7
5104,64,31,7
5104,65,39,7
5104,66,68,7
5104,68,25,7
5104,70,74,7
5104,72,13,7
5104,73,31,7
5104,76,26,7
5104,77,18,7
5104,79,26,7
5104,84,18,7
5104,87,33,7
5104,95,13,7
5105,7,54,7
5105,11,73,7
5105,16,35,7
5105,26,25,7
5105,30,36,7
5105,39,36,7
5105,42,37,7
5105,44,123,7
5105,50,63,7
5105,53,35,7
5105,63,73,7
5105,65,25,7
5105,74,25,7
5105,75,14,7
5105,77,14,7
5106,3,133,7
5106,7,95,7
5106,17,16,7
5106,30,76,7
5106,34,16,7
5106,36,95,7
5106,38,95,7
5106,48,16,7
5106,53,16,7
5106,54,15,7
5106,67,32,7
5106,68,16,7
5106,69,14,7
5106,70,57,7
5106,73,15,7
5106,79,14,7
5107,48,31,7
5107,53,31,7
5107,65,31,7
5107,82,40,7
5107,83,20,7
5107,84,40,7
5107,85,20,7
5109,18,28,7
5109,25,40,7
5109,27,40,7
5109,30,40,7
5109,36,25,7
5109,57,28,7
5109,58,28,7
5109,64,91,7
5109,65,24,7
5109,67,63,7
5110,12,102,7
5110,19,29,7
5110,21,29,7
5110,22,102,7
5110,26,73,7
5110,43,102,7
5110,48,73,7
5110,49,24,7
5110,50,102,7
5110,52,161,7
5110,55,132,7
5110,60,40,7
5110,61,20,7
5110,62,20,7
5110,67,102,7
5110,70,59,7
5110,71,18,7
5110,73,18,7
5110,75,21,7
5110,77,41,7
5110,78,24,7
5110,93,21,7
5111,17,35,7
5111,26,35,7
5111,36,46,7
5111,38,25,7
5111,42,25,7
5111,46,35,7
5111,52,29,7
5111,53,27,7
5111,54,29,7
5111,57,56,7
5111,60,74,7
5111,62,25,7
5111,63,15,7
5111,65,31,7
5111,67,15,7
5111,68,17,7
5111,70,21,7
5111,71,34,7
5111,72,16,7
5111,74,27,7
5111,77,27,7
5111,78,20,7
5111,79,41,7
5111,81,52,7
5111,82,78,7
5111,84,21,7
5113,30,40,7
5113,33,33,7
5113,57,66,7
5113,58,40,7
5113,60,28,7
5113,76,17,7
5113,80,17,7
5113,85,28,7
5114,62,36,7
5114,65,52,7
5114,69,80,7
5114,82,16,7
5115,16,27,7
5115,38,60,7
5115,51,27,7
5115,55,30,7
5115,67,25,7
5115,69,25,7
5115,80,19,7
5115,83,35,7
5115,84,35,7
5116,1,63,7
5116,14,63,7
5116,20,70,7
5116,21,82,7
5116,22,82,7
5116,24,70,7
5116,25,70,7
5116,38,63,7
5116,50,70,7
5116,53,82,7
5116,65,18,7
5116,68,18,7
